Breed,Age,Nutrition_Protein,Nutrition_Carbohydrates,Nutrition_Minerals,Health_Status,Lactation_Stage,Reproductive_Status,Milking_Frequency,Environmental_Temperature,Environmental_Humidity,Environmental_Housing,Previous_Milk_Production,Milk_Production
Ayrshire,3,27.901586351144445,44.9247205398764,10.827340396236707,Unhealthy,Late Lactation,Post-Calving,Two times a day,22.682643384141628,76.5377879390236,Barn,18.295036628508054,6.6944537382930385
Holstein,5,23.94542524153178,37.90848991130869,12.539377719236962,Unhealthy,Late Lactation,Pregnant,Three times a day,35.12046969717638,56.36901920767184,Pasture,1.2881023203008635,3.677464814419824
Guernsey,5,22.636186918179785,35.87787444613618,17.799883269105443,Unhealthy,Late Lactation,Pregnant,Two times a day,30.701519471996985,69.92934865974037,Pasture,1.100754177854324,13.602856858233539
Ayrshire,3,23.401493189037115,39.8867064670429,10.987372068826659,Healthy,Early Lactation,Post-Calving,Two times a day,21.610317687347347,44.53848766826296,Pasture,3.74700835324854,1.134093027400933
Guernsey,5,20.72357633238437,31.633399709715587,10.756611039041108,Unhealthy,Early Lactation,Calving,Three times a day,38.22575891181806,49.90258032567139,Pasture,18.189215960975424,11.276067822232886
Holstein,3,28.67269099354613,39.54807970130032,13.615413987540386,Healthy,Mid-Lactation,Post-Calving,Three times a day,22.717003977548913,72.29382484801474,Barn,10.399962480738436,4.212634445486019
Jersey,7,23.407435880757095,37.47354000748909,10.921679584724323,Unhealthy,Mid-Lactation,Pregnant,Three times a day,38.957616619889286,70.51971745158777,Pasture,15.758818413458002,18.976916769341223
Holstein,5,28.589513285473195,36.10011104997875,15.85078442206203,Unhealthy,Mid-Lactation,Pregnant,Two times a day,38.90792863608632,55.44623674375285,Barn,4.556863761530012,6.71081884373071
Guernsey,5,19.268321758875288,44.295300317683484,12.262752508165999,Unhealthy,Mid-Lactation,Pregnant,Three times a day,19.589052425921803,78.17587608133897,Pasture,9.804439493074817,6.504423827492685
Guernsey,3,29.859303252001574,37.8380957509808,18.956979631993725,Unhealthy,Early Lactation,Pregnant,Two times a day,22.505786788521604,76.42572063338181,Pasture,7.165789272477645,18.467693359814476
Ayrshire,5,23.319277049323418,33.286762192049075,17.835000808452566,Unhealthy,Mid-Lactation,Calving,Three times a day,26.6650607636317,78.4920299644896,Barn,16.556572141323855,8.346958406082827
Jersey,5,18.573969844729266,36.88445219065948,16.99705206099476,Unhealthy,Mid-Lactation,Calving,Three times a day,30.938416107549383,57.11658760751142,Barn,0.4520887871845325,19.257246683714843
Ayrshire,7,18.45626217884946,43.79081106859009,16.16944027384502,Healthy,Late Lactation,Pregnant,Two times a day,27.673138776091182,47.89894334742732,Pasture,4.876854599322106,0.48340704267006984
Guernsey,5,26.954487089782063,32.64143206995892,18.634657303414635,Unhealthy,Mid-Lactation,Calving,Two times a day,38.26659525917417,65.06634556365364,Pasture,3.0514844860475754,6.126891504042926
Holstein,7,25.90842641044417,33.20935558032355,12.230620615427569,Healthy,Mid-Lactation,Calving,Three times a day,32.3757399416566,67.39092633116795,Pasture,17.183780774431387,13.323859205328624
Jersey,3,27.62556669753105,30.195443516356256,18.731088427642277,Unhealthy,Mid-Lactation,Calving,Three times a day,20.089076385191387,45.0176713780208,Pasture,9.350876993875314,17.81713929055277
Holstein,5,19.264410407433672,30.212850740936506,17.894922984240523,Unhealthy,Early Lactation,Pregnant,Two times a day,17.52234120512732,71.45932137183624,Barn,8.084400877864324,5.128111860165678
Holstein,7,18.42685040442658,42.44087440437769,17.481608263876858,Unhealthy,Late Lactation,Post-Calving,Three times a day,31.52163097702456,40.72240879039842,Pasture,8.989655242021596,18.609551839273365
Jersey,3,24.102951473370943,40.98183910264434,15.612556780749241,Healthy,Mid-Lactation,Post-Calving,Two times a day,18.80285856433831,59.30913549907133,Pasture,19.438491014046704,11.882429329983763
Ayrshire,5,22.651142777793233,35.32561584677937,12.462441609706001,Healthy,Mid-Lactation,Post-Calving,Two times a day,33.9042441680581,53.240650379795795,Pasture,17.005347886718482,16.02016486395832
Holstein,3,23.54336324005147,40.47466735841359,14.235479159918963,Unhealthy,Late Lactation,Pregnant,Three times a day,22.464880014248088,69.61212239596335,Pasture,14.127375437006151,7.944146086137945
Guernsey,5,29.89906090644329,35.928088894649555,17.935706545388015,Healthy,Mid-Lactation,Calving,Two times a day,22.845438313334554,52.51042909687264,Pasture,5.809579184465092,4.2436076513374665
Holstein,3,29.64899949204804,44.29345193996741,10.317784843573245,Unhealthy,Early Lactation,Calving,Two times a day,15.259161417348288,73.07228451124132,Barn,3.3034599903689554,18.224708308953865
Jersey,3,29.307784676078313,44.50579022139053,17.820507692637584,Unhealthy,Mid-Lactation,Pregnant,Two times a day,31.824270410280977,63.798139551232424,Barn,18.428672580489067,18.662717368124373
Jersey,7,27.406112121212086,35.89190663714015,12.400707404875664,Healthy,Early Lactation,Pregnant,Three times a day,17.718474073552457,71.75573447048288,Barn,8.461510455929657,9.95150288308271
Jersey,3,22.258096323082682,42.81332859511302,11.44309200721603,Healthy,Early Lactation,Post-Calving,Two times a day,33.54913385912444,79.57362551358494,Barn,5.575115989372583,0.12990031998513007
Ayrshire,5,22.94557116315326,41.59633562546199,11.157013181803022,Healthy,Mid-Lactation,Post-Calving,Three times a day,26.804827726012963,67.16633382974227,Barn,9.418416528352708,2.1956590734080894
Holstein,5,24.595392524627094,34.64999905757684,10.272500119508152,Healthy,Late Lactation,Pregnant,Three times a day,33.82271555890966,79.39801265446576,Pasture,18.356948456407043,11.460559204634436
Ayrshire,7,27.96641347685808,33.48059743351659,15.23586485221453,Unhealthy,Early Lactation,Post-Calving,Three times a day,29.01423694074579,41.15345307686822,Barn,7.741346267825864,0.4755340460377244
Ayrshire,5,18.824553990219215,36.87351975589251,12.182598726937295,Healthy,Late Lactation,Calving,Two times a day,16.978398528455777,53.52559953935234,Barn,11.252819944961988,7.938238479733906
Jersey,5,23.091562630618657,41.7202326092161,19.894317657796314,Healthy,Mid-Lactation,Pregnant,Two times a day,33.375656080924394,44.31413058249237,Pasture,16.059326022171337,6.067398911440252
Jersey,5,18.991411961511226,44.40251677093118,15.744367558722058,Unhealthy,Early Lactation,Pregnant,Three times a day,16.675187637473993,50.49219725537758,Barn,8.542650620967825,14.286965508044094
Ayrshire,3,24.17589103888214,41.45368603299859,11.378852693560104,Healthy,Mid-Lactation,Calving,Three times a day,26.488841293663974,73.55551596503098,Barn,4.670836038527366,1.1115734589587056
Holstein,3,28.786809888074824,42.82810477527555,16.887625408113653,Healthy,Late Lactation,Calving,Two times a day,19.13638113947912,41.29293061304361,Barn,19.890514967660668,9.77462537954575
Guernsey,5,27.389819094767255,39.04596459255775,18.977435665097254,Healthy,Mid-Lactation,Calving,Three times a day,33.05604427146924,60.80731742929575,Barn,19.131417149043195,11.582285397512106
Ayrshire,7,20.73410901051732,42.53111746263189,17.451794953696144,Healthy,Mid-Lactation,Post-Calving,Three times a day,36.87818946734704,62.685148301294916,Pasture,16.86958338251028,12.345821521052354
Holstein,3,29.71189019518551,41.766312870051266,10.764398610394476,Unhealthy,Early Lactation,Pregnant,Two times a day,28.299027920598583,62.446045866878244,Pasture,13.767477587718451,8.103153440338817
Jersey,7,26.00820477655714,35.6547831288942,18.958841811926597,Unhealthy,Mid-Lactation,Post-Calving,Three times a day,27.651535063180333,59.01188295293023,Barn,5.897312561393939,6.0873556685910195
Jersey,5,18.125132392768837,38.27985453181081,17.939293858599648,Healthy,Mid-Lactation,Calving,Two times a day,33.335116711814834,71.62411859079022,Pasture,18.26825876328064,13.649860674742975
Holstein,5,21.064961816222635,42.07129682984542,11.583039001056143,Healthy,Mid-Lactation,Post-Calving,Two times a day,15.121891511417452,45.341723580222045,Barn,5.511133402424575,16.9513809620499
Guernsey,3,21.128559599038997,30.690851012849347,10.517858887328169,Unhealthy,Early Lactation,Calving,Three times a day,37.02620742324386,52.42308062203149,Pasture,16.016189893536648,13.872352755657575
Jersey,5,18.83105167543032,42.12118923533745,15.573105753143086,Healthy,Late Lactation,Post-Calving,Two times a day,19.73877161018716,64.6290421378069,Pasture,18.365163358826127,18.64204730914443
Jersey,3,29.51791821691115,32.668321860735354,11.560358113399769,Healthy,Late Lactation,Post-Calving,Two times a day,38.618853211829695,67.63805465071823,Pasture,12.06007680859823,14.345270507158542
Jersey,5,23.739063534911086,37.72025425682158,18.34590952595272,Healthy,Mid-Lactation,Calving,Two times a day,32.670094751051096,56.16593727108225,Pasture,16.061124357823577,15.292374680272367
Holstein,5,28.749775168462584,42.124131593339065,13.583346566716738,Healthy,Early Lactation,Post-Calving,Three times a day,33.58202754481611,75.01485053308932,Pasture,15.833901984034933,3.358063932041777
Ayrshire,3,21.86658604133554,33.807316172350426,19.128924447365755,Healthy,Mid-Lactation,Pregnant,Three times a day,30.748871528966557,56.619735867836575,Pasture,3.8631550224195976,8.390792890534236
Jersey,3,19.502802845193926,33.6871115895923,15.656881721410057,Healthy,Late Lactation,Post-Calving,Three times a day,26.319916386843847,56.11104537393332,Pasture,13.358489471921693,9.701106619119304
Ayrshire,3,23.692033318874564,36.04146597693378,11.826723842396682,Healthy,Early Lactation,Post-Calving,Two times a day,28.719064640667973,41.4482904594954,Pasture,1.869358738088871,5.125863245892153
Guernsey,5,19.367479616571806,43.41964196366452,11.395988673598001,Healthy,Late Lactation,Pregnant,Two times a day,16.113669264363015,62.04565344778935,Pasture,10.157002862749627,10.570797207125757
Jersey,5,23.83218603573048,30.00664172155812,15.76472437557754,Healthy,Late Lactation,Calving,Three times a day,29.975028226368345,68.3472335404762,Pasture,3.24471096281155,5.81583888443695
Jersey,7,29.043566174632893,43.52074644962902,17.61883611862444,Unhealthy,Early Lactation,Pregnant,Three times a day,30.026354447689123,44.57752654067392,Pasture,8.326989975928633,13.75004185608832
Guernsey,3,24.249217702010554,32.30710536962412,17.81505647742182,Unhealthy,Early Lactation,Post-Calving,Two times a day,36.388819137643424,52.217310643514836,Barn,16.659641493968753,9.405769534063516
Jersey,5,25.397996722741002,44.85129564101223,12.757574044412813,Unhealthy,Mid-Lactation,Calving,Three times a day,27.135752578325267,71.25027815131409,Pasture,19.74335679260409,9.176139085380711
Ayrshire,5,19.8796612436857,44.32270489557702,12.042467589121674,Healthy,Mid-Lactation,Post-Calving,Three times a day,16.851464978065465,54.63677741654301,Barn,6.359196633192354,19.672850620656234
Holstein,3,18.524827510559632,37.42012784386925,10.167563044923824,Healthy,Late Lactation,Post-Calving,Three times a day,22.348702091569947,49.6640984816016,Pasture,10.639113975663532,7.848896970851409
Ayrshire,7,19.329695546157684,37.690803717189425,16.791991512011695,Unhealthy,Early Lactation,Pregnant,Three times a day,30.73510589074362,66.88802654260449,Barn,10.225960487409772,7.245908651791366
Holstein,3,25.18237890821239,37.223240104137815,10.76568258433539,Healthy,Early Lactation,Pregnant,Three times a day,20.742212706035133,47.870351106866224,Barn,19.088030196621318,6.372087425653088
Holstein,7,19.140140387907657,39.53165468489284,14.207612017659258,Unhealthy,Mid-Lactation,Calving,Two times a day,21.732667724529623,75.82611678332708,Barn,9.57167464865547,17.894984419515964
Ayrshire,5,22.511914679295735,31.360825533523965,16.01682164018296,Healthy,Late Lactation,Calving,Three times a day,34.691256392660485,44.22393584104564,Pasture,13.982124107993956,9.934476521963564
Ayrshire,7,24.60110328549787,30.489269225123497,19.37108944919677,Unhealthy,Late Lactation,Calving,Three times a day,29.023673562305017,68.26199209131308,Pasture,18.435784662170523,12.00028954961271
Ayrshire,5,22.663833583558166,30.865543926238484,13.118021369557686,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,27.20465836256574,59.98194805145501,Pasture,7.467571190736802,3.6163695800479
Ayrshire,3,19.964205617583616,36.66548023862271,12.497721624465198,Unhealthy,Early Lactation,Pregnant,Two times a day,22.642847203339304,74.79718249587975,Pasture,18.042444764907753,10.818847200098539
Guernsey,3,21.285495690169277,34.13321908829225,16.541601542860985,Healthy,Mid-Lactation,Pregnant,Two times a day,32.5422728623928,45.04780364104946,Barn,18.34912443782027,5.492963857369766
Jersey,3,29.139810394182923,39.33059343556491,16.192390320535814,Unhealthy,Mid-Lactation,Pregnant,Two times a day,21.905242427760705,67.11579673984352,Pasture,18.613250079342613,14.61273842525755
Holstein,7,26.111787307036266,44.88663434062168,13.321097833081247,Healthy,Mid-Lactation,Calving,Three times a day,32.689524423460206,62.882185567255256,Pasture,5.408923709428528,16.650566975847642
Ayrshire,5,23.95257406415864,35.79484759614699,19.281018355097864,Healthy,Mid-Lactation,Pregnant,Three times a day,16.682435526418608,59.20360568960186,Pasture,8.00711188539917,14.296213842625551
Ayrshire,3,18.152578679842723,38.607618811567704,18.448623274896327,Healthy,Early Lactation,Pregnant,Three times a day,35.74899219797001,59.65629053730673,Pasture,17.407918164514037,14.604883325405147
Ayrshire,3,29.908984805873644,36.234058438610035,12.239825458650811,Healthy,Mid-Lactation,Pregnant,Three times a day,26.989595121022386,68.87907847194123,Pasture,7.183236485608376,10.24949408239034
Guernsey,5,26.05745921873572,42.70907501582789,12.391425454345232,Healthy,Early Lactation,Calving,Two times a day,25.52419240077528,77.50966619739287,Pasture,12.005060658670102,14.242361126682706
Ayrshire,3,21.803069728139338,43.53354605193357,15.123003468870806,Healthy,Mid-Lactation,Pregnant,Two times a day,29.66456187700619,43.650066364761926,Pasture,2.361090145201039,8.453738710163206
Ayrshire,5,28.551223919974056,43.1603341830789,17.735721017307203,Healthy,Late Lactation,Calving,Three times a day,29.980609749510492,40.78010590442081,Pasture,1.1254997622248153,13.02978307059226
Ayrshire,5,21.101179443501817,44.61558358018886,10.440403793884643,Unhealthy,Early Lactation,Pregnant,Three times a day,18.168844245359892,72.22819169924814,Barn,8.239879789843451,5.180784202410294
Jersey,5,24.52819895019302,30.412787777106228,16.933351537347065,Unhealthy,Late Lactation,Pregnant,Three times a day,33.14960615558912,44.32677550203037,Barn,11.57833065185435,1.395140246240203
Guernsey,5,25.6328491647579,42.597242432182966,16.482358973820972,Unhealthy,Mid-Lactation,Pregnant,Three times a day,21.62227915080151,79.46787184321695,Pasture,7.853982267178827,8.26946528243937
Ayrshire,5,20.652760457444742,41.2765825955864,12.314800959129883,Healthy,Mid-Lactation,Calving,Two times a day,36.719085124077935,64.77392995835349,Pasture,11.55471540321684,9.2355631156098
Holstein,7,29.74076734560715,33.43041614100547,16.81353013241349,Healthy,Mid-Lactation,Calving,Three times a day,34.62841592195598,66.03465581016563,Pasture,10.301687523435701,5.1281431637737995
Holstein,3,26.97830287174797,44.34480140081291,19.401831912520827,Healthy,Early Lactation,Pregnant,Two times a day,23.310384996833964,47.955668117520695,Pasture,13.714144585721517,14.554190368144752
Holstein,7,24.69375870613284,32.222668923449184,10.467858449717685,Healthy,Late Lactation,Post-Calving,Two times a day,34.385743036817146,49.61249241186698,Barn,12.990648621307797,1.471009579525584
Guernsey,3,20.16713517810361,40.19324890700862,13.196520552920624,Unhealthy,Early Lactation,Calving,Two times a day,23.5533719831977,66.37401212397,Barn,8.484914064131601,4.454966487583771
Guernsey,7,18.646298483976313,33.37335325223869,14.381767166663552,Healthy,Early Lactation,Calving,Two times a day,17.422744359264975,76.38907351736788,Pasture,8.499904808397265,14.971294369072536
Holstein,5,21.8407179902518,36.47070973161112,18.992603589246897,Unhealthy,Mid-Lactation,Pregnant,Three times a day,38.08531772941699,79.29562218070267,Barn,2.81556680024464,8.742485474800247
Ayrshire,3,27.038248030960833,40.78739845416853,19.62261446609157,Healthy,Late Lactation,Post-Calving,Three times a day,30.66244836517056,47.92123786524375,Barn,10.264771441929184,14.105672480786248
